Price,Close,High,Low,Open,Volume
Ticker,005930.KS,005930.KS,005930.KS,005930.KS,005930.KS
Date,,,,,
2020-02-07,51835.5078125,52522.070829884105,51234.765172288906,52436.25045271109,16402493
2020-02-10,51234.765625,51320.586002931326,50719.843357412065,50805.66373534338,13107121
2020-02-11,51406.40234375,52092.965313282555,51234.76160136686,51320.58197255843,11071231
2020-02-12,51921.328125,52092.96887913223,51234.765108471074,51749.68737086777,12904207
2020-02-13,52092.96875,52865.3521416804,51921.32799629325,52522.070634266885,18449775
2020-02-14,53036.9921875,53122.812563207925,51663.866176173135,52264.608806128635,13276067
2020-02-17,52779.52734375,53208.62919207317,52522.066234756094,52865.34771341463,8740596
2020-02-18,51320.59765625,52264.62202785326,51234.77725883152,52178.80163043478,16674266
2020-02-19,51663.87109375,51835.51186150332,50977.30802273671,51320.58955824336,12951496
2020-02-20,51492.2265625,52607.89147135417,51148.945052083334,52092.96920572917,14591924
2020-02-21,50805.66796875,51320.59027924409,50204.92527317356,50462.38642842061,13777393
2020-02-24,48745.96484375,49861.62953207526,48745.96484375,49260.88700759243,25627537
2020-02-25,49689.99609375,49775.816466968914,48231.0497490285,48231.0497490285,23885408
2020-02-26,48488.5,48917.601769911504,48059.398230088496,48059.398230088496,25483102
2020-02-27,47973.59375,48831.797573792486,47630.31222048301,48316.87527951699,23209541
2020-02-28,46514.64453125,47630.309436981086,46514.64453125,47201.20755016144,30054227
2020-03-02,47201.20703125,47630.30891335227,45999.72176136364,46600.464396306816,30403412
2020-03-03,47544.4921875,48831.79793264892,47287.03103847022,48660.15716662906,30330295
2020-03-04,49260.890625,49432.53135888502,46857.920350609755,47029.56108449477,24765728
2020-03-05,49604.16796875,49775.80868836505,48660.14401086721,49432.527249134946,21698990
2020-03-06,48488.5,49089.24247787611,48231.0389380531,48488.5,18716656
2020-03-09,48488.5,48488.5,48488.5,48488.5,0
2020-03-10,46857.92578125,47115.386911916205,46085.54238925137,46171.36276614011,32106554
2020-03-11,44712.40625,46686.2744721689,44626.58589251439,46600.4541146833,45707281
2020-03-12,44712.40625,44712.40625,44712.40625,44712.40625,0
2020-03-13,42867.28515625,44283.321602852855,40206.853044450705,40721.77538866992,59462933
2020-03-16,41966.16796875,43682.57565663344,41880.347584355826,42996.01258148006,33339821
2020-03-17,40593.04296875,42609.82205916358,40078.120647793345,40249.76142144556,51218151
2020-03-18,39134.08984375,41494.150086520014,39134.08984375,40979.22785173383,40152623
2020-03-19,36859.85546875,40035.20972333381,36302.02296456636,39820.65876018626,56925513
2020-03-20,38962.44921875,39048.26959147852,37374.7723232723,37889.694559643445,49730008
2020-03-23,36473.65625,37374.77011029412,36387.83588235294,36559.47661764706,41701626
2020-03-24,40292.671875,40292.671875,36945.676767172525,37632.23986621406,49801908
2020-03-25,41751.609375,42566.902877697845,40464.30384442446,42009.07048111511,52735922
2020-03-26,41022.140625,42309.44629314854,40936.32024712343,42051.98515951883,42185129
2020-03-27,41451.23828125,42652.723448822464,40206.842929121376,42566.903079710144,39896178
2020-03-30,41368.25390625,41800.52406201018,40244.35150127351,40676.6216570337,26797395
2020-03-31,41281.7890625,41930.1941263089,40763.06501145288,41497.924083769634,30654261
2020-04-01,39595.94140625,41411.47583754094,39595.94140625,41022.432745121456,27259532
2020-04-02,40460.48046875,40503.70747779781,39206.897206363516,39941.75636017628,21621076
2020-04-03,40633.3828125,41152.106848404255,40244.33978557181,40979.19883643617,22784682
2020-04-06,42103.09765625,42189.55165554415,40849.51466648486,41065.64966472022,23395726
2020-04-07,42881.1796875,43399.90363533266,42362.45573966733,42924.40668315272,31524034
2020-04-08,42016.6484375,43010.86954250257,42016.6484375,42881.18852880658,25010314
2020-04-09,42448.9140625,43054.092063391035,42103.09806199084,43010.865063327394,22628058
2020-04-10,42578.60546875,42578.60546875,42059.881341211934,42319.24340498097,17839111
2020-04-13,41757.2890625,42276.01315023292,41757.2890625,42059.878113677536,14431800
2020-04-14,42362.46875,42535.37678571429,41757.290625,42189.56071428572,14206216
2020-04-16,42362.46875,42665.0578125,41973.42566964286,42665.0578125,23349760
2020-04-17,44437.36328125,44956.087366245134,43486.36912542558,43918.639196254866,32041675
2020-04-20,43313.45703125,44437.35910990519,43227.0030251996,44437.35910990519,21866354
2020-04-21,42578.60546875,42967.64856440356,42103.10835184011,42708.28650063452,27407543
2020-04-22,43097.3125,43226.99348044132,41800.50269558676,42103.09164994985,18613864
2020-04-23,43097.3125,43486.35544132397,42794.72354563691,43399.90145436309,18754442
2020-04-24,42665.04296875,43010.85891986449,42362.454011524824,42924.40493208587,15618347
2020-04-27,43097.3125,43226.99348044132,42448.907597793375,42665.04256519559,14049471
2020-04-28,43313.45703125,43313.45703125,42621.8249828468,43097.322016124,16095399
2020-04-29,43227.01171875,43659.2818359375,42881.195625,43140.557695312506,15604533
2020-05-04,41930.1953125,42448.91937822165,41930.1953125,42276.01135631443,26083749
2020-05-06,42535.375,42535.375,41930.1969004065,42362.466971544716,18070225
2020-05-07,42189.5546875,42621.82471503586,42103.10068199282,42535.37070952869,13884411
2020-05-08,42189.5546875,42665.05171778944,42189.5546875,42448.91670402152,15319700
2020-05-11,41843.74609375,42578.60527101627,41757.29207289514,42276.01619802428,16357743
2020-05-12,41411.4765625,41930.20069480689,41108.887485320985,41843.74667275574,23433590
2020-05-13,41973.41796875,41973.41796875,40806.28894181256,40849.51594281025,20223277
2020-05-14,41497.93359375,41584.38762207032,41195.34449462891,41281.79852294922,19305974
2020-05-15,41368.25390625,41886.97809316222,41238.57285952194,41843.7510775862,18463118
2020-05-18,42189.5546875,42448.91670402152,41152.106621413935,41454.69564068903,20481981
2020-05-19,43486.37109375,43659.27912990805,42967.646985275846,43313.463057591944,25168295
2020-05-20,43227.01171875,43399.919765625,43054.103671875004,43227.01171875,14896899
2020-05-21,43183.78125,43572.82432432433,43097.327233483484,43486.37030780781,14949266
2020-05-22,42146.33203125,43054.099182692305,42016.65100961538,42881.19115384615,19706284
2020-05-25,42232.78125,42276.00825230297,41886.96523157625,42146.327245394066,14337913
2020-05-26,42578.60546875,42751.513511262696,42016.654330583755,42103.10835184011,15127490
2020-05-27,43140.5546875,43227.00870490982,42189.56049599199,42319.24152210671,19548479
2020-05-28,43572.828125,44264.46031746032,43140.5580047123,44178.006293402774,31309318
2020-05-29,43832.17578125,43832.17578125,42967.63582501232,43226.99781188363,27596961
2020-06-01,44264.453125,44264.453125,43745.729064941406,43918.63708496094,16949183
2020-06-02,44437.36328125,44523.81729541586,43918.639196254866,44091.547224586575,14247933
2020-06-03,47117.44140625,47549.71151089449,44696.72882024082,44783.18284116972,49257814
2020-06-04,47203.8984375,49278.79507211539,47203.8984375,48241.346754807695,40220334
2020-06-05,47981.9765625,48327.792609797296,46685.16638513514,47030.982432432436,22743629
2020-06-08,47463.25390625,48846.51813666894,47290.34587744764,48760.064122267766,25634965
2020-06-09,47981.9765625,48846.51668074325,47030.982432432436,48241.33859797297,23998831
2020-06-10,47895.52734375,48327.79744613042,47463.25724136959,47636.16528232175,16742493
2020-06-11,46944.51953125,47636.151494877995,45993.52558126151,47117.427522157,33815123
2020-06-12,45215.44921875,45647.719287762906,44523.81710832935,45042.54119114484,26976019
2020-06-15,43140.5546875,44956.08905310621,43140.5546875,44437.36494864729,28772921
2020-06-16,45042.53125,45042.53125,43745.72132917467,44264.445297504804,21808375
2020-06-17,45128.98828125,45734.16628502155,44350.90227640086,45042.53428071121,26672595
2020-06-18,45215.44921875,45215.44921875,44610.27112213193,45128.99520494742,15982926
2020-06-19,45734.171875,45734.171875,44610.26973062382,45474.80984168242,18157985
2020-06-22,44956.09375,45474.81790865385,44783.18569711539,44956.09375,13801350
2020-06-23,44437.36328125,45647.719479571984,44178.00123875243,45388.35743707442,18086152
2020-06-24,45734.171875,46598.7119860586,44610.26973062382,44869.631763941405,24519552
2020-06-25,44869.62890625,45820.62296784682,44869.62890625,45042.53691744942,18541624
2020-06-26,46079.98046875,46598.70445151266,45128.986500351784,45647.710483114446,21575360
2020-06-29,45604.796875,46301.053315839694,45256.66865458016,45691.828930104966,17776925
2020-06-30,45952.921875,46910.2744140625,45952.921875,46910.2744140625,21157172
2020-07-01,45778.8515625,46649.171934410646,45604.78748811787,46475.10786002852,16706143
2020-07-02,46039.953125,46039.953125,45343.69674503781,45343.69674503781,14142583
2020-07-03,46649.17578125,46649.17578125,45865.887381937966,46126.98351504198,11887868
2020-07-06,47867.62890625,47867.62890625,46823.244275568184,46997.30838068182,19856623
2020-07-07,46475.10546875,48650.90628657537,46475.10546875,48563.87425386236,30760032
2020-07-08,46126.9921875,46910.28073408019,46039.96012676887,46649.18455188679,19664652
2020-07-09,45952.921875,46649.178267045456,45952.921875,46301.05007102273,17054850
2020-07-10,45865.8984375,46301.0587642315,45517.770176114806,46214.0266988852,13714746
2020-07-13,46475.10546875,46823.23359960206,46214.009370610955,46388.07343603699,12240188
2020-07-14,46823.2421875,46823.2421875,46301.04989544609,46736.210138824346,14269484
2020-07-15,47606.53125,47867.62739945155,47258.403050731264,47345.43510054844,24051450
2020-07-16,46823.2421875,47693.5626742565,46823.2421875,47693.5626742565,16779127
2020-07-17,47345.421875,47606.517951516544,47084.325798483456,47171.357823988976,10096174
2020-07-20,47171.375,47693.56734317343,46997.31088560886,47693.56734317343,10507530
2020-07-21,48128.7265625,48215.75861776673,47693.566286166366,48041.694507233275,18297260
2020-07-22,47606.53125,48302.78764853748,47606.53125,48128.72354890311,12885057
2020-07-23,47084.34375,47606.5361021257,46823.24757393716,47606.5361021257,16214932
2020-07-24,47171.375,47345.43911439114,46736.21471402214,46997.31088560886,10994535
2020-07-27,48389.8125,48476.8445368705,47258.39602068345,47258.39602068345,21054421
2020-07-28,51000.7890625,51174.85318899318,49086.08367107509,49608.27605055461,48431566
2020-07-29,51348.90625,52567.35487288136,51000.7780720339,52480.322828389835,36476611
2020-07-30,51348.90625,52306.25873940678,51348.90625,51958.13056144068,19285354
2020-07-31,50391.55859375,51871.10349201209,50217.49448807211,51784.071439173145,21943345
2020-08-03,49434.19921875,50391.55166840889,49347.16717787192,50304.51962753081,21158940
2020-08-04,49869.37109375,50565.62758371509,49608.27491001309,49782.33903250436,19419694
2020-08-05,49521.23828125,50043.4306005602,48999.04596193981,49869.36649412347,17739706
2020-08-06,50478.58203125,50826.71018318965,49695.29368938578,49695.29368938578,21625874
2020-08-07,50043.421875,50826.71021739131,49695.29372282609,50391.550027173915,18751717
2020-08-10,50304.5234375,50739.68367484862,50043.42729509083,50130.459342560556,17774291
2020-08-11,50652.6484375,51784.06498335481,50304.52026954467,50478.58435352233,24907912
2020-08-12,51348.90625,51348.90625,50217.48967161017,50652.6498940678,18573934
2020-08-13,51087.80859375,51871.096970826235,50478.58430046849,51697.03288703152,22089460
2020-08-14,50478.58203125,50826.71018318965,50217.48591729526,50478.58203125,15672548
2020-08-18,50826.71484375,52132.19553322988,50478.5866598887,51261.87507357663,25307825
2020-08-19,50304.5234375,51522.97210207613,50304.5234375,51348.90800713668,16930719
2020-08-20,48215.7578125,50130.46299638989,48128.72575868682,50130.46299638989,30386029
2020-08-21,48650.91796875,49521.2385048636,48563.88591513864,48912.01412958408,21142288
2020-08-24,48824.984375,49260.14466354724,48215.75997103387,48563.88820187166,15055896
2020-08-25,49086.078125,49434.20633865248,48824.98196476064,49086.078125,14021705
2020-08-26,49086.078125,49173.110178413124,48476.85375110816,49086.078125,17651593
2020-08-27,48389.8125,48999.03675809352,48389.8125,48999.03675809352,16196568
2020-08-28,48215.7578125,48999.04629681859,48215.7578125,48824.98218919223,14619888
2020-08-31,46997.29296875,48824.96547309028,46997.29296875,48737.93344907407,32671367
2020-09-01,47171.375,47693.56734317343,47084.342942804426,47084.342942804426,19363117
2020-09-02,47345.421875,47954.64605353861,47084.325798483456,47519.48592601103,16905723
2020-09-03,49086.078125,49347.174285239365,48302.78964428192,48389.821697695035,28384920
2020-09-04,48389.8125,48563.87657374101,47954.65231564748,48041.68435251799,22139109
2020-09-07,49173.1015625,49869.35786780974,48563.87729535398,48824.97340984514,18685880
2020-09-08,51087.80859375,51087.80859375,49782.32796528961,49956.39204908433,31517520
2020-09-09,50826.71484375,51610.00325743793,50304.52256795805,50652.650751819354,30597399
2020-09-10,51522.96484375,52219.2211254223,51435.932808540965,52132.18909021326,29923293
2020-09-11,51348.90625,51697.03442796611,50652.6498940678,51610.00238347458,16017098
2020-09-14,52567.35546875,52915.48365066225,52132.19524135969,52393.291377793874,20648281
2020-09-15,53089.546875,53089.546875,52654.38665471311,53002.51483094262,17877075
2020-09-16,53089.546875,53350.643007172126,52741.41869877049,53176.57891905738,17041444
2020-09-17,51784.06640625,52915.48298319328,51610.002317489496,52828.450938813025,25108356
2020-09-18,51609.99609375,52132.188297059445,51435.93202598019,52045.15626317454,18884571
2020-09-21,51522.96484375,52219.2211254223,51348.90077333192,51435.932808540965,15140387
2020-09-22,50652.6484375,51958.12906733247,50304.52026954467,51435.93681539948,20830381
2020-09-23,51000.7890625,51174.85318899318,49956.404303540956,50826.72493600682,20111398
2020-09-24,50304.5234375,51000.77981725778,50130.459342560556,50217.49139003028,17564020
2020-09-25,50391.55859375,50652.65475226684,50217.49448807211,50217.49448807211,11444683
2020-09-28,50964.24609375,51489.65069265464,50701.543794297686,51051.813526900776,12614080
2020-09-29,50964.24609375,51664.78555895619,50964.24609375,51051.813526900776,15503563
2020-10-05,51402.08203125,51839.91918654174,50351.27285854983,50351.27285854983,20228289
2020-10-06,51664.78515625,52452.89204846398,51402.08285884534,52015.05488612288,14463826
2020-10-07,52452.8984375,52452.8984375,51226.95423361853,51402.089119887314,14861838
2020-10-08,52277.76171875,53153.43611939908,52102.626838620185,52978.30123926926,24589924
2020-10-12,52890.73046875,52890.73046875,52452.89329599545,52540.46073054636,16145837
2020-10-13,53328.56640625,53766.40356886289,52890.729243637106,53416.13383877258,19247631
2020-10-14,53328.56640625,53503.701271295155,52978.29667615968,53416.13383877258,16086716
2020-10-15,52540.4609375,53241.00041666666,52277.758632812496,53153.43298177083,17756232
2020-10-16,52102.62109375,52890.72796743697,51664.78394170168,52540.45824579831,16554190
2020-10-19,52540.4609375,52715.59580729166,52102.623763020834,52190.19119791666,14474985
2020-10-20,53328.56640625,53328.56640625,52628.026946069374,52803.16181111453,19326115
2020-10-21,53328.56640625,53853.971001385464,53065.86410868226,53591.26870381773,15703443
2020-10-22,52628.03125,52978.30100873544,52365.328930948424,52803.166129367724,14294095
2020-10-23,52715.58984375,52890.72469372924,52365.32014379153,52890.72469372924,9322232
2020-10-26,52890.73046875,53503.702510606374,52628.02816509727,52890.73046875,13268226
2020-10-27,52365.328125,52803.165316680606,52102.625809991645,52803.165316680606,17260416
2020-10-28,51664.78515625,52015.05488612288,51489.65029131356,52015.05488612288,14428882
2020-10-29,50876.68359375,51226.95336031626,50351.2789439006,50964.25103539157,22636966
2020-10-30,49563.16015625,50789.10404704064,49563.16015625,50789.10404704064,26907844
2020-11-02,50263.71484375,50351.28229121298,49037.7705792683,49388.04036912021,20489076
2020-11-03,51489.64453125,51577.21195392219,50438.83545918367,50701.53772720025,14950919
2020-11-04,51226.9453125,51664.78245192308,50613.9733173077,51577.215024038465,21718561
2020-11-05,52803.16015625,52803.16015625,51489.648709577115,51664.7835691335,20639475
2020-11-06,52628.03125,53241.003327787024,52190.1940515807,53153.435888103166,16910230
2020-11-09,52715.58984375,53328.56181867732,52628.02241876038,53153.426968698084,15892961
2020-11-10,52715.58984375,52978.292118718855,52102.61786882267,52978.292118718855,19073552
2020-11-11,53678.8359375,53766.4033696982,52890.729047716144,53153.43134431076,25628510
2020-11-12,53416.1328125,53766.40253586065,53153.430519979505,53416.1328125,19800573
2020-11-13,55342.625,55342.625,53416.14121835443,53678.84355221519,31508829
2020-11-16,58057.2109375,58407.480686745854,55955.592442024885,56043.15987933635,36354334
2020-11-17,57531.8046875,58670.18134037291,57444.237252663625,58670.18134037291,30204089
2020-11-18,56743.69921875,57969.64333767361,56656.131781684024,57531.80615234375,22963790
2020-11-19,56568.5625,56743.69736842105,55955.59046052632,56130.72532894737,16590290
2020-11-20,56656.12890625,57093.96606935858,55955.58944527627,55955.58944527627,15068682
2020-11-23,59108.01953125,59370.72184027778,56656.13131365741,56743.69875,27134398
2020-11-24,59283.15234375,60859.366143140694,58670.18031065362,59458.287210348964,32158235
2020-11-25,58319.91015625,59808.55651158972,58232.34272358296,59458.286780921546,32447065
2020-11-26,59545.85546875,59545.85546875,57794.50677849265,57882.074213005515,19023323
2020-11-27,59721.015625,59896.15056818182,59195.61079545455,59545.880681818184,14063434
2020-11-30,58407.48046875,60071.26177145802,58407.48046875,59896.12689748876,43811016
2020-12-01,59370.71484375,59808.55197386615,58757.74286158739,58757.74286158739,22327173
2020-12-02,60859.36328125,61209.632997976616,59808.554131070145,59896.1215602518,29703942
2020-12-03,61034.5078125,61735.047356976334,60684.238040261844,61384.77758473817,23677989
2020-12-04,62610.7265625,63136.13126092657,61384.78226617133,61647.484615384616,28130533
2020-12-07,63836.671875,64362.07658179013,62960.99736368313,63398.834619341564,28490496
2020-12-08,62785.859375,63836.66873692469,62698.29192817294,63223.69660913529,25000338
2020-12-09,64712.3359375,64712.3359375,63048.55463464141,63136.12207163397,24077996
2020-12-10,63836.671875,64624.77893518519,63486.402070473254,63661.53697273663,39882928
2020-12-11,64274.50390625,64624.77368230586,64011.801574208104,64362.07135026396,18486672
2020-12-14,64624.75390625,65237.72582676999,64099.349402947155,64449.619071815716,21510415
2020-12-15,64624.75390625,64887.45615790142,64186.9168201643,64624.75390625,20863671
2020-12-16,64624.75390625,65237.72582676999,64274.48423738143,64887.45615790142,17512081
2020-12-17,64186.9140625,64537.183716319916,63573.942168315145,64274.48147595498,24293214
2020-12-18,63924.21875,64537.190710616436,63924.21875,64186.921018835616,17613029
2020-12-21,63924.21875,64274.48844178082,63048.54452054794,64011.786172945205,20367355
2020-12-22,63311.25390625,64099.36080134855,63136.11904067255,63486.38877182746,16304910
2020-12-23,64712.3359375,64799.90337449256,63311.25694561908,63398.82438261164,19411326
2020-12-24,68127.453125,69003.12732969152,64799.89114717224,64887.458567641384,32502870
2020-12-28,68915.5625,70141.50643265565,68477.72538119441,69178.26477128336,40085044
2020-12-29,70290.8671875,70829.49452227012,69393.15496288314,70739.72329980844,30339449
2020-12-30,72714.6875,72984.00115740742,69393.15239197531,69482.92361111111,29417421
2021-01-04,74510.125,75766.92228915663,71996.53042168675,72714.70030120482,38655276
2021-01-05,75318.0546875,75318.0546875,73253.31659713945,73253.31659713945,35335669
2021-01-06,73791.9375,75856.67541058395,73702.16628649636,74779.42084854015,42089013
2021-01-07,74420.328125,75587.35377714114,74240.78571697828,74330.55692098914,32644642
2021-01-08,79716.84375,80794.09839527027,74510.11296452703,74779.4266258446,59013307
2021-01-11,81691.8203125,86898.55171703297,80345.25184581045,80794.10800137362,90306177
2021-01-12,81332.734375,82050.90421495585,78819.13993515453,81063.42068501656,48682416
2021-01-13,80524.7890625,81871.35744147157,79986.16171091137,80614.56028776478,36068848
2021-01-14,80524.7890625,80794.10273829431,79627.07680985228,79627.07680985228,26393970
2021-01-15,78998.6796875,82409.98631036932,78998.6796875,80614.56177201704,33431809
2021-01-18,76305.5234375,78370.2611305147,75497.58260110294,77741.86270220588,43227951
2021-01-19,78100.9765625,78998.6889367816,75048.75448994253,75856.69562679598,39895044
2021-01-20,78280.5078125,79896.38985450115,77652.10924061066,79896.38985450115,25211127
2021-01-21,79088.4375,79537.2935584563,77652.09811293984,78549.81022985245,25318011
2021-01-22,77921.421875,80524.78735239054,77921.421875,79896.38878888248,30861661
2021-01-25,80255.46875,80704.32483920582,77472.56099692393,78100.95952181208,27258534
2021-01-26,77831.671875,80075.95307093425,77652.12937932526,79716.86807958478,33178936
2021-01-27,76844.171875,78729.36768034463,76844.171875,77741.88416325934,26423070
2021-01-28,75138.53125,76844.1848864994,74689.67502986858,74689.67502986858,31859808
2021-01-29,73612.3984375,76305.53496570123,73612.3984375,75856.67887766768,39615978
2021-02-01,74510.125,74869.20993975904,72714.70030120482,73343.09894578313,28046832
2021-02-02,75766.921875,77562.34656398105,75138.52323385663,75497.60817165284,26302077
2021-02-03,75946.4453125,76664.61500812648,74869.19076906028,76125.98773640662,22112205
2021-02-04,74061.2734375,75228.29956439394,73702.18847537879,74958.98584280303,24171688
2021-02-05,74958.9609375,75407.81699101797,74061.24883046407,74599.87609468563,18036835
2021-02-08,74510.125,75587.3798192771,74510.125,75228.29487951807,15338765
2021-02-09,74240.796875,76125.99244256348,74240.796875,75407.8227025393,20898332
2021-02-10,73253.3046875,74151.01675474878,73253.3046875,74151.01675474878,23025766
2021-02-15,75587.3671875,75856.68084731295,74779.42620806117,75228.28230774941,23529706
2021-02-16,76215.7578125,77203.24112926974,75587.35933819199,75856.67297003829,20483100
2021-02-17,74689.6484375,75587.36055814303,74510.10601337139,75318.04692195012,18307735
2021-02-18,73702.171875,75048.74017965895,73702.171875,74689.65529841656,21327683
2021-02-19,74151.0234375,74330.56586713075,72714.684000454,73881.70979305387,25880879
2021-02-22,73791.9375,75587.361770073,73791.9375,75228.2769160584,25419886
2021-02-23,73612.3984375,74420.33939596037,72804.45747903964,72894.22869664634,20587314
2021-02-24,73612.3984375,75048.73791920731,72983.99991425306,73432.85600228659,26807651
2021-02-25,76574.859375,76664.63060521688,74510.12108001173,75407.83338218054,34155986
2021-02-26,74061.2734375,74869.21460227272,73612.41723484849,74330.58715909091,38520800
2021-03-02,75048.734375,76574.84500224282,74510.10709479665,76395.30257550837,33498180
2021-03-03,75407.8125,75407.8125,74330.55803571429,74958.95647321429,19882132
2021-03-04,73971.46875,74689.63834951457,73791.92635012136,74151.01114987864,24348331
2021-03-05,73702.171875,74151.02797655298,72804.45967189403,72804.45967189403,20508971
2021-03-08,73612.3984375,74510.11061356707,73253.31356707317,74420.33939596037,17641256
2021-03-09,73073.796875,73522.65312116094,72355.62688114251,73073.796875,25420764
2021-03-10,72624.9140625,74061.25352479913,72445.37162971261,73971.48230840544,20038422
2021-03-11,73612.3984375,74061.25452553354,72714.68626143293,72714.68626143293,23818297
2021-03-12,74330.578125,74958.97673233696,73971.49320652174,74599.8918138587,13530573
2021-03-15,73432.8671875,74420.35073158618,73432.8671875,74330.57950030563,13735798
2021-03-16,74330.578125,74510.12058423914,73702.17951766304,73791.95074728261,12293537
2021-03-17,73881.7109375,74420.33823473573,73612.39728888214,74330.56701852976,11625146
2021-03-18,74420.328125,75228.26896109771,74151.01451296743,74330.55692098914,18585244
2021-03-19,73522.625,74061.2522893773,73432.85378510378,73702.16742979243,15869700
2021-03-22,73612.3984375,73881.71209032013,73343.08478467989,73612.3984375,12670506
2021-03-23,73432.8671875,74420.35073158618,73432.8671875,74151.03703774449,13299907
2021-03-24,72714.6875,73253.31481481482,72445.3738425926,72714.6875,17926638
2021-03-25,72894.2421875,73702.18329548954,72535.15725061577,72714.69971905788,14758826
2021-03-26,73163.5546875,73253.3259202454,72714.69852377301,73073.78345475461,12845778
2021-03-29,73253.3046875,73343.07589422488,72714.67744715074,73343.07589422488,14952134
2021-03-30,74119.84375,74210.01387621654,73308.31261405109,73578.82299270073,13121698
2021-03-31,73398.5078125,74570.71985373157,73398.5078125,74300.20938267813,17240518
2021-04-01,74751.0234375,74841.1935502111,73939.49242310012,74390.34298665561,18676461
2021-04-02,76464.2890625,76824.96967128538,75652.7576927329,75742.92784492925,22997538
2021-04-05,77005.2890625,77546.30982874708,76464.26829625294,77365.96957333139,16255990
2021-04-06,77546.328125,77726.66842296511,76734.79678415698,77726.66842296511,19042023
2021-04-07,77185.6328125,77726.65360324182,77005.2925489194,77636.48347145152,17885538
2021-04-08,76374.109375,77275.81078438606,75833.08852936835,77275.81078438606,19244259
2021-04-09,75382.21875,76554.43028558612,75201.87851375598,76374.0900493421,18193707
2021-04-12,75021.5625,75833.09382512019,74931.39235276442,75833.09382512019,12915282
2021-04-13,75742.8984375,76193.7490234375,74660.85703125,74841.197265625,15238206
2021-04-14,75742.8984375,76013.4087890625,75201.877734375,75742.8984375,13794652
2021-04-15,75833.0859375,76193.76648892688,75201.89497250297,75472.40538607312,16377412
2021-04-16,75652.75,76374.1111442193,75382.23957091775,76374.1111442193,15429522
2021-04-19,75111.71875,75742.90966386555,75111.71875,75562.5694027611,15287311
2021-04-20,75652.75,75742.92014302741,74931.3888557807,75111.72914183552,15521965
2021-04-21,74480.5234375,75292.05456454298,74390.353312273,75111.71431408898,21636079
2021-04-22,74300.1796875,74841.20041337986,74300.1796875,74751.03029239988,13934746
2021-04-23,74660.8828125,74751.05296082428,73578.8410326087,73849.35147758153,17805080
2021-04-26,75292.0703125,75292.0703125,74480.53901571856,74751.04944797904,15489938
2021-04-27,74751.0234375,75111.70388834439,74390.34298665561,75021.53377563329,12941533
2021-04-28,74029.6796875,75021.55115712546,74029.6796875,75021.55115712546,15596759
2021-04-29,73669.0078125,74390.36896611078,73488.66752409731,74300.19882190942,20000973
2021-04-30,73488.6640625,74029.68490222392,73488.6640625,73849.34462231596,18673197
2021-05-03,73669.0078125,74300.19882190942,73037.81680309058,73037.81680309058,15710336
2021-05-04,74480.5234375,74480.5234375,73759.16243568402,73849.33256091102,12532550
2021-05-06,74210.03125,74210.03125,73669.01036603888,73669.01036603888,17047511
2021-05-07,73849.34375,74029.68402777778,73488.66319444444,73759.17361111111,14154882
2021-05-10,75021.5625,75292.07294170673,73759.18043870192,74210.03117487981,19385027
2021-05-11,73218.15625,74480.53825431035,73127.98610683497,74390.36811114532,28996680
2021-05-12,72136.1015625,73218.1430859375,71955.76130859375,72857.46257812499,35812268
2021-05-13,70783.5546875,71775.42615445859,70693.38455414012,71144.23522093949,31490096
2021-05-14,72226.265625,72406.60586376405,71144.22419241573,71234.39431179775,16450920
2021-05-17,71775.4140625,72947.62559869661,71414.73358982411,72857.45548052764,17740855
2021-05-18,71775.4140625,72136.09453517589,71324.56347165514,71775.4140625,17494407
2021-05-20,71685.265625,71865.6059158805,71324.58504323899,71595.09547955975,16541828
2021-05-21,72226.265625,73488.64729634831,71955.75526685393,72226.265625,20961714
2021-05-24,71865.59375,72496.78466122961,71685.25348964869,72226.27427070263,13398666
2021-05-25,72045.9375,72496.7881727159,71955.76736545682,72136.10763454318,13628942
2021-05-26,71955.78125,72586.97231359649,71865.61109805765,72496.80216165414,11984359
2021-05-27,71775.4140625,72136.09453517589,71324.56347165514,72136.09453517589,23198510
2021-05-28,72226.265625,72496.77598314607,71595.07478932584,71955.75526685393,12360199
2021-05-31,72586.9765625,72677.14671972049,71775.44514751552,72406.636248059,13321324
2021-06-01,72677.125,73308.31591191067,72226.27434863524,72586.95486972705,14058401
2021-06-02,72857.484375,73398.50529857673,72406.63360535272,72496.80375928218,16414644
2021-06-03,74660.8828125,74841.22310914856,73127.99029098732,73308.33058763588,29546007
2021-06-04,74119.84375,74570.69438108272,73488.65286648419,74570.69438108272,18112259
2021-06-07,73849.34375,74660.875,73578.83333333333,74570.70486111111,16496197
2021-06-08,73849.34375,74480.53472222222,73759.17361111111,74210.02430555555,12781226
2021-06-09,73127.9765625,73939.50774506782,73127.9765625,73488.6570880857,14908823
2021-06-10,73037.8125,73398.49305555555,72947.64236111111,73308.32291666666,17586995
2021-06-11,73037.8125,73669.00347222222,72767.30208333333,73218.15277777778,14087962
2021-06-14,72586.9765625,72947.657191382,72586.9765625,72857.48703416149,10550078
2021-06-15,72947.640625,73218.15103522867,72677.13021477133,72947.640625,10075685
2021-06-16,73759.1796875,73849.34983381724,73127.98866327934,73488.66924854829,14999855
2021-06-17,72947.640625,73308.32117197158,72767.30035151422,73127.98089848578,14007385
2021-06-18,72586.9765625,73127.99750582298,72586.9765625,73127.99750582298,14916721
